cliente_id,etapa
5346,assistiu_1a_aula
5847,assistiu_1a_aula
5508,assistiu_1a_aula
5094,visitou_site
1332,visitou_site
4839,visitou_site
1253,criou_conta
4267,assistiu_1a_aula
2316,criou_conta
5922,criou_conta
2848,visitou_site
4155,criou_conta
1204,Assinou_Plano
2044,visitou_site
3201,assinou_plano
4817,visitou_site
3649,criou_conta
5475,visitou_site
2590,assistiu_1a_aula
1272,visitou_site
1250,criou_conta
2475,visitou_site
2230,visitou_site
1467,criou_conta
1121,visitou_site
5203,renovou
5009,visitou_site
4740,assistiu_1a_aula
3490,assistiu_1a_aula
4688,renovou
4973,visitou_site
3404,criou_conta
2810,visitou_site
2829,assinou_plano
4896,assistiu_1a_aula
3231,renovou
2478,visitou_site
2161,assistiu_1a_aula
3979,visitou_site
3927,assinou plano
1182,visitou_site
2965,visitou_site
3620,visitou_site
4959,visitou_site
3476,visitou_site
2522,visitou_site
3081,assistiu_1a_aula
3597,criou_conta
1462,criou_conta
4943,Assinou_Plano
2462,criou_conta
1963,assistiu_1a_aula
5988,assistiu_1a_aula
5327,renovou
2552,visitou_site
2465,visitou_site
3344,assinou plano
2598,renovou
3847,assistiu_1a_aula
3242,visitou_site
3811,visitou_site
2582,criou_conta
4416,assistiu_1a_aula
1705,visitou_site
1389,visitou_site
3633,criou_conta
2846,renovou
4579,visitou_site
2025,visitou_site
4082,criou_conta
1632,Assinou_Plano
3688,visitou_site
2669,criou_conta
4321,criou_conta
2482,visitou_site
3879,visitou_site
4172,assinou_plano
2256,visitou_site
5947,criou_conta
4425,visitou_site
2930,criou_conta
2493,criou_conta
2466,visitou_site
3990,assistiu_1a_aula
4427,visitou_site
4567,criou_conta
2645,renovou
5530,assistiu_1a_aula
1519,criou_conta
3232,visitou_site
2164,visitou_site
3292,visitou_site
2923,Assinou_Plano
2615,assinou plano
5661,visitou_site
2678,assistiu_1a_aula
5609,visitou_site
4913,assinou plano
5022,criou_conta
4446,criou_conta
1202,visitou_site
2652,visitou_site
1369,criou_conta
1483,criou_conta
2455,renovou
5202,criou_conta
2016,visitou_site
3116,criou_conta
2983,assinou plano
1114,criou_conta
4907,assistiu_1a_aula
5336,assistiu_1a_aula
4344,criou_conta
5161,assinou plano
5823,visitou_site
2118,criou_conta
3562,criou_conta
5530,visitou_site
1461,assinou_plano
2932,assistiu_1a_aula
3009,assinou_plano
4932,criou_conta
1430,visitou_site
3355,assinou plano
2176,visitou_site
4153,assistiu_1a_aula
4924,visitou_site
1382,assistiu_1a_aula
5249,criou_conta
3721,assistiu_1a_aula
3141,criou_conta
1367,Assinou_Plano
5466,assistiu_1a_aula
1869,visitou_site
1662,criou_conta
2329,criou_conta
1982,visitou_site
2329,assistiu_1a_aula
1443,visitou_site
3168,assistiu_1a_aula
5208,assistiu_1a_aula
4010,assinou plano
5405,criou_conta
1216,visitou_site
3321,visitou_site
2852,visitou_site
5002,assinou_plano
3390,assistiu_1a_aula
4125,renovou
5816,assistiu_1a_aula
5175,visitou_site
1791,visitou_site
2932,criou_conta
5898,assistiu_1a_aula
4079,criou_conta
2063,visitou_site
5494,criou_conta
5131,renovou
5970,assistiu_1a_aula
5169,Assinou_Plano
4445,assistiu_1a_aula
5667,visitou_site
1484,visitou_site
3125,assistiu_1a_aula
5706,criou_conta
3248,renovou
5068,criou_conta
5200,assistiu_1a_aula
5632,assistiu_1a_aula
1840,criou_conta
4627,visitou_site
5921,visitou_site
2214,criou_conta
1144,assistiu_1a_aula
3169,visitou_site
4387,visitou_site
3359,visitou_site
4226,visitou_site
5837,visitou_site
3728,criou_conta
2476,visitou_site
4723,visitou_site
2373,visitou_site
1116,criou_conta
3748,criou_conta
3973,renovou
4168,assinou_plano
1376,visitou_site
2309,assistiu_1a_aula
3250,criou_conta
5481,criou_conta
3753,visitou_site
2700,visitou_site
2200,visitou_site
1479,criou_conta
4962,visitou_site
3406,visitou_site
5298,criou_conta
1254,visitou_site
4217,criou_conta
5247,criou_conta
3154,criou_conta
1971,assistiu_1a_aula
1992,assistiu_1a_aula
2645,assistiu_1a_aula
4919,criou_conta
5100,renovou
5689,Assinou_Plano
3825,assistiu_1a_aula
4314,visitou_site
3934,criou_conta
4361,criou_conta
5779,criou_conta
4583,visitou_site
2324,assinou plano
2580,visitou_site
4800,criou_conta
1760,visitou_site
1876,criou_conta
3668,assistiu_1a_aula
4080,assistiu_1a_aula
2186,visitou_site
4868,visitou_site
2456,criou_conta
2064,visitou_site
5333,Assinou_Plano
3277,Assinou_Plano
1242,criou_conta
4010,visitou_site
2847,visitou_site
5440,assinou plano
2981,Assinou_Plano
3629,assistiu_1a_aula
1408,Assinou_Plano
4976,visitou_site
1923,visitou_site
1413,renovou
4826,visitou_site
4500,assistiu_1a_aula
4106,visitou_site
1146,visitou_site
2766,assistiu_1a_aula
2781,assistiu_1a_aula
4328,visitou_site
2762,criou_conta
3091,renovou
5591,assistiu_1a_aula
5035,visitou_site
1327,criou_conta
5132,assistiu_1a_aula
5962,assinou_plano
2900,visitou_site
5395,criou_conta
2368,visitou_site
5851,assistiu_1a_aula
3794,visitou_site
2353,assistiu_1a_aula
3298,visitou_site
2755,assistiu_1a_aula
5016,renovou
4653,criou_conta
2312,visitou_site
1339,criou_conta
3287,visitou_site
5238,renovou
2534,visitou_site
2489,criou_conta
5502,criou_conta
5826,criou_conta
5231,assistiu_1a_aula
4835,renovou
1638,visitou_site
3271,visitou_site
3810,criou_conta
3251,assistiu_1a_aula
4179,visitou_site
5623,assistiu_1a_aula
3803,visitou_site
5060,criou_conta
2959,assistiu_1a_aula
4597,assistiu_1a_aula
5848,criou_conta
2906,visitou_site
1426,visitou_site
4447,criou_conta
1501,criou_conta
5983,criou_conta
1530,visitou_site
1041,criou_conta
3493,visitou_site
1761,renovou
3248,assinou plano
2873,visitou_site
3687,assistiu_1a_aula
4542,visitou_site
3693,visitou_site
2755,renovou
4181,criou_conta
3519,assinou plano
3120,assistiu_1a_aula
2950,assistiu_1a_aula
2786,criou_conta
5441,Assinou_Plano
2369,assistiu_1a_aula
5918,criou_conta
2692,assistiu_1a_aula
5154,criou_conta
4674,visitou_site
2583,visitou_site
3967,assistiu_1a_aula
1862,assistiu_1a_aula
3276,visitou_site
4063,visitou_site
2349,visitou_site
5014,criou_conta
4523,assinou plano
3183,criou_conta
1027,assistiu_1a_aula
2851,visitou_site
4877,renovou
5462,assistiu_1a_aula
4445,criou_conta
5345,criou_conta
1521,visitou_site
5943,visitou_site
2718,Assinou_Plano
5247,assistiu_1a_aula
3671,visitou_site
4264,visitou_site
2841,criou_conta
1149,assistiu_1a_aula
1655,visitou_site
1334,assinou_plano
2789,Assinou_Plano
4411,assistiu_1a_aula
4911,visitou_site
2551,criou_conta
3277,visitou_site
1031,visitou_site
3661,assistiu_1a_aula
1549,assinou_plano
1998,assinou_plano
1571,visitou_site
5744,assistiu_1a_aula
1115,criou_conta
2292,visitou_site
2123,assistiu_1a_aula
1494,visitou_site
5895,assistiu_1a_aula
3656,criou_conta
3902,criou_conta
1111,visitou_site
4868,criou_conta
2422,visitou_site
1047,assistiu_1a_aula
5682,criou_conta
2885,visitou_site
3633,Assinou_Plano
2705,visitou_site
1498,visitou_site
4152,assistiu_1a_aula
1379,assinou_plano
4837,visitou_site
4000,assistiu_1a_aula
1190,visitou_site
2485,visitou_site
4505,criou_conta
5322,visitou_site
5738,renovou
1087,assistiu_1a_aula
3158,visitou_site
2960,assistiu_1a_aula
2300,visitou_site
5617,visitou_site
4525,visitou_site
1963,visitou_site
5408,assistiu_1a_aula
3806,visitou_site
5743,assinou plano
4657,assistiu_1a_aula
3821,visitou_site
5854,assistiu_1a_aula
3093,visitou_site
5159,visitou_site
5149,visitou_site
3681,criou_conta
2519,criou_conta
2650,visitou_site
5237,criou_conta
2800,criou_conta
1452,assistiu_1a_aula
1487,visitou_site
4353,visitou_site
4074,assistiu_1a_aula
1152,visitou_site
4358,visitou_site
1625,criou_conta
3495,Assinou_Plano
1919,assinou_plano
2076,visitou_site
1309,visitou_site
1042,assinou plano
3394,visitou_site
5552,criou_conta
1590,criou_conta
1564,assistiu_1a_aula
3150,assistiu_1a_aula
1306,renovou
2110,assistiu_1a_aula
3374,visitou_site
2989,assistiu_1a_aula
3879,criou_conta
1566,assistiu_1a_aula
2590,criou_conta
3402,criou_conta
4090,visitou_site
3402,Assinou_Plano
4056,assistiu_1a_aula
4427,assinou_plano
3438,visitou_site
2314,assistiu_1a_aula
2929,criou_conta
3239,assistiu_1a_aula
2525,assistiu_1a_aula
4551,visitou_site
1359,criou_conta
1086,assistiu_1a_aula
4716,renovou
4080,criou_conta
1953,assistiu_1a_aula
1380,criou_conta
4168,assistiu_1a_aula
1103,criou_conta
1317,visitou_site
5136,visitou_site
4632,visitou_site
1799,criou_conta
3277,renovou
4761,criou_conta
2499,criou_conta
1041,assistiu_1a_aula
2923,assistiu_1a_aula
4034,assistiu_1a_aula
2581,criou_conta
4424,visitou_site
4500,renovou
1603,visitou_site
3288,visitou_site
4788,criou_conta
2135,visitou_site
4856,criou_conta
2057,visitou_site
4050,visitou_site
3693,criou_conta
3421,visitou_site
5068,visitou_site
2396,criou_conta
4619,visitou_site
1895,criou_conta
3452,criou_conta
1423,criou_conta
1233,criou_conta
4339,criou_conta
1926,visitou_site
2704,visitou_site
1588,renovou
3056,assistiu_1a_aula
4747,visitou_site
2383,visitou_site
3080,Assinou_Plano
1447,criou_conta
2927,Assinou_Plano
5879,assistiu_1a_aula
3809,visitou_site
3909,criou_conta
4432,criou_conta
4083,renovou
4254,visitou_site
5692,assistiu_1a_aula
5011,criou_conta
4863,visitou_site
4631,visitou_site
5397,visitou_site
2773,criou_conta
5618,criou_conta
1379,visitou_site
5102,visitou_site
2089,assistiu_1a_aula
2523,criou_conta
1885,criou_conta
1890,visitou_site
3246,assistiu_1a_aula
4070,visitou_site
1392,visitou_site
4468,criou_conta
2201,visitou_site
1368,renovou
3808,criou_conta
4058,visitou_site
2661,assistiu_1a_aula
1830,visitou_site
2579,visitou_site
3626,criou_conta
4076,visitou_site
4193,assistiu_1a_aula
4845,visitou_site
3966,criou_conta
1477,assistiu_1a_aula
3710,criou_conta
2446,criou_conta
1102,criou_conta
1238,visitou_site
3383,visitou_site
5358,renovou
1826,visitou_site
4002,visitou_site
2708,visitou_site
3973,criou_conta
4340,visitou_site
1471,criou_conta
2809,renovou
1352,criou_conta
5624,visitou_site
2308,renovou
3458,assistiu_1a_aula
3404,visitou_site
4680,Assinou_Plano
2211,Assinou_Plano
4123,renovou
4823,Assinou_Plano
4192,criou_conta
3558,assistiu_1a_aula
5171,renovou
5049,visitou_site
1325,criou_conta
4268,criou_conta
1397,renovou
2932,renovou
4455,renovou
1679,renovou
5526,criou_conta
1184,visitou_site
5192,criou_conta
4716,assinou plano
3257,assinou_plano
1062,criou_conta
4044,assistiu_1a_aula
3096,criou_conta
3301,assistiu_1a_aula
4931,visitou_site
3231,assinou plano
1418,assistiu_1a_aula
3958,assistiu_1a_aula
3782,visitou_site
5007,criou_conta
5065,visitou_site
5481,assistiu_1a_aula
3939,visitou_site
2064,criou_conta
5287,assistiu_1a_aula
2695,assistiu_1a_aula
3304,assinou_plano
1943,visitou_site
5034,visitou_site
3692,visitou_site
5094,criou_conta
2870,visitou_site
1009,visitou_site
5302,criou_conta
4834,criou_conta
3278,visitou_site
2804,criou_conta
4968,visitou_site
5183,criou_conta
5358,visitou_site
1892,criou_conta
3562,assistiu_1a_aula
1250,visitou_site
4313,criou_conta
3083,visitou_site
5385,visitou_site
1787,assistiu_1a_aula
2943,visitou_site
4021,visitou_site
3986,criou_conta
5721,visitou_site
5012,criou_conta
2049,renovou
5029,visitou_site
1012,criou_conta
4271,visitou_site
5881,visitou_site
3607,visitou_site
4507,visitou_site
1897,visitou_site
1086,criou_conta
2785,assistiu_1a_aula
3921,criou_conta
3576,Assinou_Plano
2952,visitou_site
4844,criou_conta
3212,visitou_site
2007,criou_conta
1915,assistiu_1a_aula
1768,visitou_site
4306,visitou_site
5513,visitou_site
3985,visitou_site
4657,criou_conta
2475,assinou_plano
3171,assinou plano
5753,visitou_site
3426,assistiu_1a_aula
1489,visitou_site
5251,criou_conta
1380,assinou_plano
4690,criou_conta
1860,assistiu_1a_aula
4051,criou_conta
3569,criou_conta
4856,visitou_site
5848,assistiu_1a_aula
5010,assinou plano
3450,criou_conta
3392,criou_conta
2949,assistiu_1a_aula
2074,visitou_site
5047,visitou_site
5014,assistiu_1a_aula
3023,assistiu_1a_aula
5220,assistiu_1a_aula
5018,assistiu_1a_aula
3573,visitou_site
3498,criou_conta
2364,criou_conta
5428,renovou
1314,criou_conta
1443,criou_conta
1360,visitou_site
2713,assinou plano
3205,assistiu_1a_aula
1384,criou_conta
4482,visitou_site
2849,visitou_site
2624,visitou_site
1362,criou_conta
4047,visitou_site
2509,criou_conta
3798,assistiu_1a_aula
2484,visitou_site
1658,assistiu_1a_aula
2379,criou_conta
5216,visitou_site
1781,assistiu_1a_aula
3306,criou_conta
3094,visitou_site
5798,criou_conta
5021,visitou_site
1985,criou_conta
5387,visitou_site
4241,visitou_site
3858,visitou_site
5887,visitou_site
5471,assinou_plano
3475,assistiu_1a_aula
3466,visitou_site
4249,assinou plano
1781,assinou plano
2253,visitou_site
2302,visitou_site
4931,assinou plano
5106,assistiu_1a_aula
5573,criou_conta
4218,criou_conta
3454,visitou_site
2963,visitou_site
3449,criou_conta
5634,visitou_site
5074,visitou_site
1158,visitou_site
2121,visitou_site
3851,assistiu_1a_aula
1249,visitou_site
4787,visitou_site
3407,criou_conta
5955,criou_conta
4477,criou_conta
5859,assistiu_1a_aula
1524,assistiu_1a_aula
3835,criou_conta
2761,visitou_site
1147,visitou_site
3928,assinou_plano
3515,criou_conta
1471,assinou plano
4393,visitou_site
4698,criou_conta
2805,renovou
1666,visitou_site
3588,visitou_site
1047,visitou_site
1763,visitou_site
2005,visitou_site
3757,criou_conta
5521,criou_conta
4739,visitou_site
5787,criou_conta
5873,assistiu_1a_aula
5918,renovou
1540,visitou_site
3669,visitou_site
2911,visitou_site
2803,visitou_site
3390,criou_conta
4322,visitou_site
2471,assinou plano
1933,visitou_site
5872,visitou_site
4711,visitou_site
4690,visitou_site
2313,visitou_site
4910,criou_conta
4870,Assinou_Plano
5408,visitou_site
4071,criou_conta
3800,criou_conta
5000,visitou_site
1183,visitou_site
2398,visitou_site
5714,visitou_site
2546,assistiu_1a_aula
3824,visitou_site
1925,criou_conta
3584,renovou
5139,visitou_site
1410,assistiu_1a_aula
4634,visitou_site
5324,criou_conta
4462,visitou_site
2022,visitou_site
2120,visitou_site
3307,visitou_site
5735,criou_conta
1222,assinou plano
3164,criou_conta
5376,visitou_site
2101,visitou_site
4286,criou_conta
3257,visitou_site
3810,visitou_site
5959,criou_conta
2295,assistiu_1a_aula
5722,assistiu_1a_aula
1441,criou_conta
5518,assistiu_1a_aula
3426,visitou_site
1966,visitou_site
5472,criou_conta
2352,criou_conta
2188,visitou_site
2429,visitou_site
5982,assistiu_1a_aula
3536,assistiu_1a_aula
4192,visitou_site
3883,assistiu_1a_aula
2451,assistiu_1a_aula
4862,visitou_site
3963,assinou_plano
5904,criou_conta
4518,assistiu_1a_aula
2752,assistiu_1a_aula
4675,assistiu_1a_aula
1502,criou_conta
5632,visitou_site
1465,visitou_site
3332,visitou_site
4922,assistiu_1a_aula
1997,criou_conta
5264,assinou_plano
5536,assistiu_1a_aula
3481,criou_conta
4713,visitou_site
4103,visitou_site
5595,visitou_site
4978,visitou_site
3207,visitou_site
3760,visitou_site
4804,criou_conta
2959,criou_conta
5091,criou_conta
5057,assistiu_1a_aula
1761,assistiu_1a_aula
3523,criou_conta
4427,criou_conta
5472,Assinou_Plano
5666,visitou_site
4019,criou_conta
3616,criou_conta
5410,visitou_site
3215,criou_conta
4034,visitou_site
1320,criou_conta
5591,criou_conta
2764,visitou_site
4333,assinou_plano
5828,criou_conta
3085,assistiu_1a_aula
1945,visitou_site
1291,visitou_site
1749,visitou_site
2513,criou_conta
3929,assinou_plano
1068,assistiu_1a_aula
4210,assinou_plano
5398,visitou_site
5184,criou_conta
5466,visitou_site
1362,visitou_site
1728,assistiu_1a_aula
4783,assistiu_1a_aula
4592,visitou_site
3538,criou_conta
2124,visitou_site
1702,criou_conta
3418,criou_conta
3712,visitou_site
2676,assistiu_1a_aula
3254,visitou_site
4161,visitou_site
4987,assistiu_1a_aula
3856,criou_conta
1759,assistiu_1a_aula
3329,visitou_site
5925,renovou
1495,criou_conta
5690,visitou_site
3138,assistiu_1a_aula
5772,assistiu_1a_aula
2964,visitou_site
5092,assistiu_1a_aula
5713,visitou_site
3041,visitou_site
3415,visitou_site
2376,assinou_plano
2264,assistiu_1a_aula
1658,Assinou_Plano
1095,assistiu_1a_aula
3081,criou_conta
2638,criou_conta
1460,visitou_site
3830,criou_conta
3797,assinou_plano
1566,renovou
1921,Assinou_Plano
3008,assistiu_1a_aula
1406,criou_conta
4324,criou_conta
3307,criou_conta
1224,assistiu_1a_aula
4695,assistiu_1a_aula
4242,assistiu_1a_aula
3356,visitou_site
4187,visitou_site
5128,visitou_site
5474,visitou_site
1642,visitou_site
2002,assistiu_1a_aula
5672,criou_conta
2333,criou_conta
4175,assinou_plano
4827,visitou_site
2970,criou_conta
1086,Assinou_Plano
5882,criou_conta
1603,criou_conta
3001,criou_conta
3699,assistiu_1a_aula
1756,Assinou_Plano
4847,criou_conta
3019,visitou_site
3483,visitou_site
4283,assistiu_1a_aula
2935,visitou_site
1397,assinou plano
4081,assistiu_1a_aula
5075,criou_conta
3877,visitou_site
2304,assistiu_1a_aula
4044,renovou
4198,criou_conta
4422,visitou_site
3213,visitou_site
3953,assinou_plano
3642,visitou_site
5516,visitou_site
5552,assistiu_1a_aula
1306,assinou_plano
2194,visitou_site
4880,assistiu_1a_aula
3962,visitou_site
2893,visitou_site
2429,assinou_plano
1124,criou_conta
2320,assistiu_1a_aula
5880,visitou_site
4138,assistiu_1a_aula
1313,criou_conta
5805,assinou plano
5495,visitou_site
3088,assistiu_1a_aula
2080,visitou_site
1201,visitou_site
2953,criou_conta
1313,visitou_site
4188,visitou_site
5471,criou_conta
5135,criou_conta
4879,visitou_site
2745,visitou_site
1387,assistiu_1a_aula
5259,visitou_site
2827,renovou
1510,criou_conta
2693,assistiu_1a_aula
2555,visitou_site
3588,criou_conta
2175,Assinou_Plano
3462,criou_conta
4637,assistiu_1a_aula
2616,visitou_site
4987,visitou_site
3035,assistiu_1a_aula
2929,assistiu_1a_aula
1825,visitou_site
1377,assistiu_1a_aula
2292,assistiu_1a_aula
4754,Assinou_Plano
1473,visitou_site
4530,visitou_site
4327,visitou_site
2994,visitou_site
5862,criou_conta
4172,renovou
1673,visitou_site
1796,visitou_site
2291,visitou_site
2483,assinou_plano
1098,assinou_plano
3238,assistiu_1a_aula
5653,assistiu_1a_aula
5787,assistiu_1a_aula
1552,criou_conta
1189,visitou_site
2770,visitou_site
5140,criou_conta
2045,criou_conta
5514,visitou_site
1396,visitou_site
5261,visitou_site
3058,criou_conta
2269,visitou_site
1100,criou_conta
4840,assistiu_1a_aula
3939,criou_conta
1080,renovou
5758,assistiu_1a_aula
3925,criou_conta
3538,renovou
5480,assistiu_1a_aula
2801,renovou
4697,visitou_site
2122,criou_conta
3830,visitou_site
5215,visitou_site
3691,visitou_site
3562,visitou_site
2753,visitou_site
1851,visitou_site
5977,visitou_site
3854,visitou_site
1377,criou_conta
4807,criou_conta
3255,assistiu_1a_aula
4342,visitou_site
2809,visitou_site
4238,visitou_site
5446,criou_conta
5941,visitou_site
1783,assistiu_1a_aula
1417,visitou_site
5896,visitou_site
5528,visitou_site
2574,visitou_site
2067,assistiu_1a_aula
2319,visitou_site
2638,assistiu_1a_aula
2067,renovou
3489,criou_conta
1865,visitou_site
1582,visitou_site
5770,assistiu_1a_aula
3861,assinou plano
1590,assistiu_1a_aula
1507,criou_conta
5729,assistiu_1a_aula
3232,assistiu_1a_aula
2391,criou_conta
1170,criou_conta
4392,criou_conta
4323,assinou_plano
5581,visitou_site
4216,criou_conta
3665,criou_conta
2177,Assinou_Plano
1144,criou_conta
4106,assistiu_1a_aula
2992,assistiu_1a_aula
2340,Assinou_Plano
1657,criou_conta
1303,renovou
1765,assistiu_1a_aula
4830,visitou_site
1814,assistiu_1a_aula
1419,visitou_site
2280,visitou_site
4043,visitou_site
4410,renovou
3187,visitou_site
2098,visitou_site
4966,criou_conta
2677,assistiu_1a_aula
3577,criou_conta
2731,assistiu_1a_aula
2716,assistiu_1a_aula
1255,visitou_site
5497,assistiu_1a_aula
4523,renovou
4272,assistiu_1a_aula
2169,visitou_site
5338,visitou_site
5885,visitou_site
5370,visitou_site
2555,assinou plano
3235,assistiu_1a_aula
5172,assistiu_1a_aula
3361,criou_conta
3436,assistiu_1a_aula
4447,visitou_site
5601,visitou_site
3943,visitou_site
4678,criou_conta
2308,visitou_site
5690,criou_conta
4224,assistiu_1a_aula
2656,visitou_site
5918,visitou_site
1675,visitou_site
4947,visitou_site
3255,renovou
2448,assistiu_1a_aula
2270,visitou_site
3647,visitou_site
1115,assistiu_1a_aula
2421,criou_conta
5432,criou_conta
5849,visitou_site
4608,assistiu_1a_aula
3414,assistiu_1a_aula
3879,assistiu_1a_aula
5611,criou_conta
4743,criou_conta
1010,criou_conta
1589,criou_conta
5896,criou_conta
2219,criou_conta
5459,visitou_site
2297,assistiu_1a_aula
3429,assistiu_1a_aula
1121,criou_conta
1335,criou_conta
4764,criou_conta
1888,assistiu_1a_aula
3843,assinou plano
4020,assinou_plano
1748,visitou_site
5832,visitou_site
4618,visitou_site
1241,visitou_site
5582,visitou_site
2239,criou_conta
5135,assistiu_1a_aula
1386,assinou_plano
1681,visitou_site
4836,visitou_site
5855,visitou_site
5576,visitou_site
1141,visitou_site
3843,renovou
5271,assistiu_1a_aula
1985,renovou
3735,visitou_site
2068,renovou
4684,assistiu_1a_aula
4658,visitou_site
4737,Assinou_Plano
2177,assistiu_1a_aula
3351,criou_conta
2210,assinou_plano
2185,visitou_site
4735,visitou_site
5098,assistiu_1a_aula
4860,visitou_site
3550,visitou_site
2743,criou_conta
5738,criou_conta
4675,criou_conta
5485,criou_conta
2715,visitou_site
2817,renovou
1332,assinou plano
1211,assistiu_1a_aula
1222,visitou_site
5153,renovou
1128,visitou_site
4392,assistiu_1a_aula
5341,visitou_site
3113,visitou_site
2995,criou_conta
2419,criou_conta
4121,assinou_plano
4603,criou_conta
5442,visitou_site
5589,renovou
4183,criou_conta
1278,visitou_site
4420,renovou
3816,assistiu_1a_aula
2105,visitou_site
1478,renovou
1064,visitou_site
3836,assistiu_1a_aula
5806,criou_conta
4283,criou_conta
1449,criou_conta
1809,visitou_site
4805,assistiu_1a_aula
2106,criou_conta
1850,visitou_site
2716,assinou_plano
2365,criou_conta
1372,criou_conta
4821,criou_conta
5720,visitou_site
5818,visitou_site
4998,assinou_plano
4543,criou_conta
3851,visitou_site
5444,visitou_site
5585,visitou_site
2683,criou_conta
1149,visitou_site
2658,assistiu_1a_aula
4779,visitou_site
1467,Assinou_Plano
1719,Assinou_Plano
5388,assistiu_1a_aula
3880,assistiu_1a_aula
2526,assistiu_1a_aula
2139,assistiu_1a_aula
5270,visitou_site
2793,assistiu_1a_aula
1164,assinou_plano
4221,visitou_site
5333,criou_conta
2212,assistiu_1a_aula
2086,criou_conta
5691,criou_conta
4681,visitou_site
4847,visitou_site
1261,visitou_site
3301,visitou_site
2590,renovou
4601,assistiu_1a_aula
1972,visitou_site
1977,visitou_site
5406,assistiu_1a_aula
1835,visitou_site
1766,assistiu_1a_aula
2927,assistiu_1a_aula
3497,assistiu_1a_aula
1907,renovou
3296,visitou_site
1914,criou_conta
3443,visitou_site
1969,renovou
3809,criou_conta
1985,assinou_plano
3980,criou_conta
3228,criou_conta
1489,assistiu_1a_aula
2419,assistiu_1a_aula
3696,visitou_site
2272,criou_conta
2507,visitou_site
3879,renovou
5931,criou_conta
3725,visitou_site
2755,assinou_plano
5770,visitou_site
2788,renovou
3283,visitou_site
4559,criou_conta
3332,assistiu_1a_aula
5271,visitou_site
5867,criou_conta
2535,assistiu_1a_aula
1704,criou_conta
5684,visitou_site
5284,assistiu_1a_aula
2816,visitou_site
5187,assistiu_1a_aula
3218,criou_conta
1911,criou_conta
4350,criou_conta
5959,assistiu_1a_aula
2255,assistiu_1a_aula
5464,visitou_site
5891,assistiu_1a_aula
4787,criou_conta
3412,visitou_site
5251,assistiu_1a_aula
3616,assistiu_1a_aula
4115,visitou_site
5063,visitou_site
3527,visitou_site
1946,criou_conta
1048,assistiu_1a_aula
4997,criou_conta
1709,criou_conta
3755,visitou_site
3309,visitou_site
2516,visitou_site
2046,visitou_site
5893,assistiu_1a_aula
3327,assinou plano
5825,visitou_site
3621,visitou_site
2959,assinou plano
5378,assinou plano
5825,criou_conta
2141,visitou_site
1928,criou_conta
3240,criou_conta
3200,assistiu_1a_aula
3132,visitou_site
1191,visitou_site
5212,visitou_site
3461,assinou plano
1919,renovou
3119,criou_conta
5456,assinou plano
2370,criou_conta
2583,assistiu_1a_aula
2400,visitou_site
5649,visitou_site
5289,visitou_site
4394,renovou
3433,visitou_site
1352,assistiu_1a_aula
1547,criou_conta
2546,assinou_plano
4003,assistiu_1a_aula
1511,visitou_site
4519,visitou_site
3487,visitou_site
3565,assistiu_1a_aula
3926,assinou_plano
2024,assistiu_1a_aula
1013,Assinou_Plano
2979,assistiu_1a_aula
2868,criou_conta
1520,renovou
1325,assistiu_1a_aula
2615,assistiu_1a_aula
1515,criou_conta
2130,criou_conta
2848,criou_conta
1421,criou_conta
2569,criou_conta
1900,visitou_site
2298,visitou_site
3965,criou_conta
5236,visitou_site
5006,visitou_site
4456,assistiu_1a_aula
2491,renovou
5405,visitou_site
1841,visitou_site
4821,assistiu_1a_aula
5347,visitou_site
1431,visitou_site
2860,criou_conta
3075,criou_conta
5473,assistiu_1a_aula
5032,criou_conta
3150,visitou_site
3895,assistiu_1a_aula
5825,Assinou_Plano
3734,criou_conta
4023,renovou
5215,criou_conta
5000,Assinou_Plano
4073,visitou_site
2811,criou_conta
3115,renovou
2423,renovou
1058,assistiu_1a_aula
5090,assinou_plano
2780,criou_conta
5724,criou_conta
2358,criou_conta
3763,criou_conta
1828,visitou_site
4392,visitou_site
3610,renovou
2614,assistiu_1a_aula
2815,assistiu_1a_aula
2088,assistiu_1a_aula
5809,criou_conta
4765,assistiu_1a_aula
4104,criou_conta
2990,visitou_site
4846,visitou_site
3754,renovou
5955,assistiu_1a_aula
5312,visitou_site
1615,assistiu_1a_aula
1632,visitou_site
1864,assinou_plano
5971,criou_conta
5498,visitou_site
1612,criou_conta
1096,assistiu_1a_aula
1100,assistiu_1a_aula
5647,criou_conta
2530,criou_conta
3133,assistiu_1a_aula
3820,visitou_site
5440,visitou_site
5854,visitou_site
3488,assistiu_1a_aula
1405,criou_conta
4678,assistiu_1a_aula
2589,visitou_site
1665,visitou_site
3012,assinou_plano
2612,criou_conta
2773,assinou_plano
4929,Assinou_Plano
4036,criou_conta
1921,visitou_site
2969,criou_conta
5918,assistiu_1a_aula
3896,criou_conta
3667,assinou_plano
3636,assistiu_1a_aula
3016,assistiu_1a_aula
4146,visitou_site
5348,assistiu_1a_aula
3508,visitou_site
2742,criou_conta
5176,visitou_site
2556,criou_conta
3189,visitou_site
3639,criou_conta
2646,criou_conta
5872,criou_conta
1153,criou_conta
2821,criou_conta
5440,criou_conta
1671,assinou plano
4049,visitou_site
1100,visitou_site
1123,criou_conta
5203,assinou plano
4209,visitou_site
5501,visitou_site
2577,visitou_site
2876,assistiu_1a_aula
5618,assistiu_1a_aula
1710,visitou_site
2017,criou_conta
4637,assinou_plano
